timestamp,open,high,low,close,volume
2017-11-06,1.5,2.1997,0.5,1.49,2089729.52
2017-11-13,1.5,1.7381,1.49,1.6,1610933.24
2017-11-20,1.6,1.9588,1.5388,1.8388,2267428.56
2017-11-27,1.8388,2.4,1.55,2.2617,3432682.54
2017-12-04,2.2617,2.84,2.1315,2.4619,3416357.72
2017-12-11,2.4616,6.7,2.265,5.999,5874949.0
2017-12-18,5.999,6.463,3.25,5.181,9219971.64
2017-12-25,5.1899,11.3,5.029,8.53,14345936.5
2018-01-01,8.5478,23.6,7.8,18.594,11268088.6
2018-01-08,18.5375,25.18,13.66,20.4541,13503238.56
2018-01-15,20.4546,23.231,9.4001,14.1334,37832511.6
2018-01-22,14.1334,14.4978,11.6101,13.7739,12742978.45
2018-01-29,13.7739,13.87,7.3,8.3511,13684581.06
2018-02-05,8.4003,10.4444,5.5233,8.674,22565489.93
2018-02-12,8.6739,11.8461,8.659,10.6631,16513922.52
2018-02-19,10.6631,11.2,8.6,9.35,11631852.18
2018-02-26,9.3677,11.1743,9.09,10.4139,8416565.11
2018-03-05,10.4139,10.4533,7.06,8.268,13040349.06
2018-03-12,8.2679,11.0,7.66,8.9648,31143427.41
2018-03-19,8.9664,14.9444,8.45,12.95,37630285.01
2018-03-26,12.95,13.04,9.6305,11.0767,28453876.61
2018-04-02,11.0956,13.9701,10.9815,12.1311,28559138.03
2018-04-09,12.1244,13.88,11.51,13.0989,27459883.36
2018-04-16,13.0985,13.74,11.511,12.8888,20152480.05
2018-04-23,12.8887,15.9,12.82,15.0489,28142647.28
2018-04-30,15.0489,15.15,13.5,14.012,14502687.83
2018-05-07,13.9993,15.05,12.1242,13.1515,12065969.91
2018-05-14,13.1624,16.276,11.88,14.1666,17048820.11
2018-05-21,14.1664,14.85,12.1,12.6046,12302978.62
2018-05-28,12.596,15.0254,11.611,14.6995,13348170.83
2018-06-04,14.666,17.4767,13.4,14.18,18748761.05
2018-06-11,14.18,17.2,13.6712,16.5987,20062688.5
2018-06-18,16.6105,17.38,13.3419,14.4174,19811039.26
2018-06-25,14.4174,15.1532,13.734,14.37,12756710.53
2018-07-02,14.3679,14.81,13.1402,14.01,11179750.75
2018-07-09,14.0096,14.0497,11.802,12.321,7857420.06
2018-07-16,12.321,13.9,11.8087,12.1885,11468149.95
2018-07-23,12.1594,14.8886,11.6358,13.9569,12439101.37
2018-07-30,13.9353,14.47,13.0,13.64,10352243.54
2018-08-06,13.6407,13.975,11.3,11.7999,8510942.44
2018-08-13,11.7999,11.8899,8.5318,10.1388,9487656.92
