timestamp,open,high,low,close,volume
2018-06-11,16.2,16.7999,12.813,14.2399,3894062.13
2018-06-18,14.2399,17.86,13.0182,14.792,5589870.33
2018-06-25,14.7802,16.8529,14.18,16.0358,6460020.28
2018-07-02,16.0017,18.98,15.6,18.3447,6315308.28
2018-07-09,18.2921,18.75,15.6504,16.6365,5733176.33
2018-07-16,16.6366,18.4396,15.73,16.1449,6311825.93
2018-07-23,16.15,17.4679,15.72,16.8879,5312873.76
2018-07-30,16.8955,17.85,14.1206,17.687,8978238.0
2018-08-06,17.6869,20.8016,12.4003,13.1844,13866213.18
2018-08-13,13.1891,14.95,10.0881,13.3035,21688615.98
2018-08-20,13.3036,13.5427,11.8379,12.4457,14245766.55
2018-08-27,12.4404,14.2,12.267,13.4031,10742492.96
2018-09-03,13.4032,14.5652,10.6667,11.21,10017927.4
2018-09-10,11.2134,11.5799,10.14,11.2048,9450394.76
2018-09-17,11.2048,11.9,10.0328,11.6,9366449.38
2018-09-24,11.6102,11.6236,10.3842,11.3203,8364884.71
2018-10-01,11.3301,11.42,10.6666,10.95,4803711.5
2018-10-08,10.9558,11.0916,9.05,9.5081,4600655.31
2018-10-15,9.5149,11.08,9.3612,9.7639,4883538.57
2018-10-22,9.7638,10.448,9.578,9.6286,3224758.69
2018-10-29,9.6357,9.7364,8.7787,9.5696,2307537.36
2018-11-05,9.5614,10.0564,9.0,9.3041,1841729.88
2018-11-12,9.2874,9.4519,7.0726,7.5234,4362544.1
2018-11-19,7.5254,7.5254,4.2925,4.8493,8189405.39
2018-11-26,4.8571,5.3691,4.2311,5.1879,8302813.17
2018-12-03,5.1977,5.2296,3.2638,3.9069,10639992.11
2018-12-10,3.9036,4.103,3.4928,3.611,5718974.4
2018-12-17,3.6114,4.9314,3.5874,4.8427,5863431.82
2018-12-24,4.8401,5.6788,4.4223,5.2048,9636567.43
2018-12-31,5.2048,5.5422,4.8481,5.385,3384966.87
2019-01-07,5.3848,5.4091,4.0689,4.1395,7545763.92
2019-01-14,4.1415,4.5425,4.0523,4.2098,3756217.36
2019-01-21,4.2181,4.4002,4.1122,4.2064,1719973.21
